CoordinateX,CoordinateY
-0.25,-0.67
3.31325,-6.45792
1.41,-0.49
4.75632,5.19098
-0.17,-1
8.94,-0.84
5.91162,4.40924
-0.62,0.46
-21.81,-7.76
9.19,1.07
-0.25,-1.96
7.60991,0.70493
2.53064,5.01294
-5.95,0.07
1.97,9
-6.53,4.05
-5.92,3.92
6.22,1.24
-8.15,-7.52
-7.05,8.56
-2.57,0.49
6.43384,0.91899
1.9,-1.7
-2.26,5.77
17.26,-5.85
2.03,2.3
-6.03,2.04
-8.64,-10.82
7.65546,-9.20679
-9.85,-5.37
2.92,0.29
-0.49,-10.6
-0.82,0.84
-1.46,0.78
-2.79087,-4.24713
4.09,-1.56
-1.06592,6.54185
-9.23078,8.60051
-4.95072,6.26153
-6.63874,-2.1803
-3.27,-6.61
-0.22,5.62
-5.08,3.99
10.99,5.58
-2.09,0.83
-5.88,-11.57
9.19,9.87
4.42,-3.16
1.06,-2.13
-2.5,2.99
-0.29063,14.00825
-4.1,2.31
-1.96,-2.79
10.07,2.26
8.13088,-3.08183
-2.06,-1.93
10.31621,-0.16985
13.18,5.2
-6.48,11.25
9.19,-9.14
4.37,3.4
-5.99,0.68
-1.02,-3.97
0.33976,-1.74737
6.5,-4.95
5.87,6.75
0.94,8.02
1.41,1.75
-1.82,-1.09
-1.59,0.21
5.80054,2.49957
-1.79,1.34
-3.86,8.62
-3.39184,2.81035
-0.58,0.88
-1.23766,-5.12095
-6.02181,-8.63486
-4.63516,8.88587
-0.32,-0.81
3.89,-1.18
-0.27,5.79
-4.37,2.43
-1.41,-7.91
-0.52,-1.38
3.48,-5.53
1.58,-5.39
10.22,1.77
-0.93,2.46
-0.41,-3.23
3.54,-3.83
4.42,-0.1
5.06,-11.91
8.28,3.75
-8.34,5.32
-1.68,3.53
0.27,0.51
1.72,-1.09
-4.68,9.39
1.17,-2.58
9.89,11.79
-2.36,-2.75
-0.22,-3.23
7.63,-2.87
-4.41,-2.85
5.99458,4.44107
4.85358,-6.747
-1.8,3.26
-10.29,-1.92
-0.57,1.57
-8.21,-2.31
-2.5,-0.36
2.18,20.07
4.1,-3.62
2.84,2.16
1.43186,2.01432
1.07,-0.39
-9.43,3.48
-7.46261,-3.14929
-4.1,-1.58
2.07,-16.27
-0.31,0.52
6.89,-5.53
12.5,16.58
5.39694,5.0079
-11.7,-2.26
11.77263,5.60504
-3.86,7.31
-4.27,2.57
-8.27,-1.07
-0.97,3.74
-52.28,-8.24
-0.58244,-3.88312
-8.34936,3.30022
-0.47,-0.23
20.89,19.05
0.18,1.9
-1.39,0.39
-2.9,3.58
10.71063,0.53289
2.8,4.51
-6.39641,-2.13186
0.67719,-1.88649
1.37,1.26
-1.04,9.22
-8.73,-5.62
-1.33,1.93
1.06,2.31
3.45852,-4.03903
7.01,7.84
-5.09659,3.34901
-3.5,-8.12
4.39,1.24
-15.94,-5.38
7.77,-4.27
-2.25,-2.59
2.23,9.71
7.85,0.34
1.82012,4.00445
-4.76,6.9
5.17,-9.83
1.16,-3.35
-3.01,1.58
-6.36,-3.43
1.26197,2.6696
-2.43,8.69
18.23,-0.83
-6.92913,-6.10516
-1.98661,-3.53724
-8.2853,-9.88524
-1.27,-1.02
0.08,0.32
-15.38264,17.27594
12.04397,2.0588
2.76642,7.32979
-2.14,-6.36
5.76,-0.75
0.56,4.87
5.92,8.98
15.09,-21.8
2.65,0.35
-1.42,0.42
10.09,-8.14
-4.02,3.92
-13.57,-9.05
-11.16,-14.76
3.4,-7.72
-2.94885,18.77954
0.73,1.56
1.7,-4.03
-9.13421,-7.14664
-0.58,3.2
2.7619,-3.24647
-3.39731,8.15513
12.53,6.13
-0.9,-2.84
-2.7,-3.67
-9.11801,-9.02121
-1.84,-12.09
13.79,-4.8
-0.35,2.44
4.32,6.55
0.99326,5.64526
-9.21,-7.85
3.51861,8.51928
-3.11,8.46
6.94,1.6
-4.46,9.27
-3.60977,-5.20899
-31.62,11.64
10.02,5.22
7.67,-3.19
-12.43,-7.21
5.31,-11.97
18.42,0.44
6.55307,1.35896
1.07,0.46
0.26695,2.54826
11.98382,-19.47176
-0.75105,0.55723
-4.62,-7.93
4.76475,1.37853
-4.05205,11.57866
-10.31029,17.99016
4.75435,25.18461
-6.09,2.89
1.94,1.46
6.4559,-2.81502
3.52,-4.21
-9.18,-4.94
4.9,1.89
-1.77466,-1.1912
-2.41,9.6
25.86,17.63
-6.12935,7.19568
-2.42263,5.33021
-3.6,0.24
-1.19,-2.35
-5.64,-0.07
-2.32,2.58
3.13,0.22
3.63417,0.7268
8.91,5.31
-3.28,-1.72
2.06269,-6.96571
-0.1,-9.71
0.76,-0.82
-2.63619,-4.08744
8.29,15.69
-0.73,-4.61
2.19,-3.7
3.48258,-5.99829
7.38,-2.04
5.7,-0.22
0.29,-17.31
-0.03,-0.29
-9.04,-1.9
-1.39,-1.23
-17.82336,-1.21276
5.52369,6.58997
1.6,-1.07
-10.06,-2.31
-0.88,2.58
11.18,7.28
2.36,-1.92
9.6,6.34
0.07,1.22
2.43,6.8
4.89,0.32
2.9,-1.83
-0.12,0.09
-0.46,4.8
3.36,19.87
0.73,-4.17
5.75,-5.26
0.14,-0.76
4.5,0.22
2.18,-5.73
-5.40849,1.59342
-0.07,-0.83
15.37,40.27
-4.95105,0.97071
-5.24,-2.04
-0.78,6.42
-3.66,-1.33
1.68,-5.88
3.25,0.24
3.45,-1.5
-2.16,-3.47
2.00737,3.70047
-14.56251,-11.74869
16.43,5.96
4.13,5.83
8.29062,3.86498
2.15,1.37
-3.05,2.01
-1.92,3.48
-11.72199,11.43049
-10.87982,-5.15957
-5.02,3.71
-7.66962,-3.15468
1.35673,1.45364
-1.68,-8.29
2.09,-2.07
-1.33,32.41
3.01,8.66
3.67,-1.21
1.99,-4.07726
2.17,0.26
15.34139,-5.73981
-4.5,-5.47
4.51402,4.2713
12.93,-9.96
-17.55375,-8.46628
16.12,3.2
2.28,-7.25
5.02,-2.2
-1.16,2.07
-4.05293,3.51896
8.07,-6.37
0.07,-13.47
-6.45,3.92
-8.69,5.19
-8.9,9.53
-2.07,-3.14
-12.55,3.45
-1.09,-1.18
9.07,-2.36
1.41,5.51
-3.84,-4.13
-4.34,-0.85
9.17,6.26
-2.39,-3.56
2.36,-2.26
-10.24,-2.7
2.26,-1.93
-8.16,-7.87
0.61,0.46
-11.67,8.31
4.98,-6.69
1.84442,2.91229
-6.60164,-0.43681
2.74224,-5.99471
-6.26954,16.34317
-6.40609,-10.9225
4.8297,0.02427
-4.80538,-2.32974
-6.55245,-7.42643
-8.56,-2.92
0.66,-5.96
1.46,-5.02
0.66,-1.05
0,4.17437
10.92,6.5
-1.55,1.36
-0.29,2
1.7,-10.39
4.61959,-2.29757
3.68,-0.34
6.71,-1.1
3.22145,-7.29176
1.21,-16.98
1.53,3.8
-1.1144,-5.2818
-5.22409,-5.27247
1.41,-11.65
2.44248,8.2966
8.41,13.76
-6.3,-9.6
3.08,-5.99
7.18374,2.10397
0.94,0.03
24.34,7.32
-11.92624,3.69956
-2.07,-8.73
-9.23,-6.86
1.99,-0.34
2.95,14.67
-5.8144,6.92918
3.96,-8.13
1.12,18.24
-10.36477,0.55808
-0.66,-0.63
3.2,0.78
1.95,4.29
3.30019,8.59213
-4.3,7.35
3.9,4.77
-9.63,-10.9
-4.56259,3.83444
-8.43158,-18.60651
-11.55,8.25
7.48,-1.21
-3.41611,-0.60567
-0.14536,-5.42719
15.56,-3.37
-7.99,-2.98
-12.53,1.31
16.0694,4.81922
-1.39,-1.88
-0.8,-10.46
-4.48217,-2.15617
0.67,-0.8
-0.02427,-8.71369
1.96,2.31
-12.43,-2.97
-2.37,0.72
-4.34,-0.27
-0.32,10.36
2.94,-5.57
10.56,3.18
-6.63,2.4
2.72,1.59
-2.79063,-8.08235
-4.1,7.94
4.47,3.88
4.42,-0.73
-2.97487,-1.57205
17.75,7.44
2.2289,-2.51964
3.68893,-1.94147
4.42,-7.09
1.47533,-0.07256
-2.19,-2.69
-9.66,4.8
3.4,-16.56
3.65,30.07
-3.08,-0.01
7.52,-3.64
-5.14523,0.72803
0.97,0.82
-4.23,-0.14
-4.34,-1.14
-1.04,7.5
-5.88294,7.09882
-3.96269,1.14256
-0.39,-6.42
3.87625,-5.62089
2.71349,0.82372
0.99,4.83
-0.57,1.79
12.14004,-6.80664
1.9,4.93
3.30063,-0.14561
-2.48,5.25
-3.32,10.35
0.54,1.52
1.89297,-2.1842
-3.64,-1.02
-1.24,4.79
5.35,-2.03
-1.99,2.53
-0.59,2.28
2.78,-1.83
1.88,0
1.79,1.63
4.74,-2.21
10.44,-9.32
-7.67,15.42
-0.43684,-1.84444
-5.4,-10.01
1.99002,-3.34914
-0.9,0.66
-16.71,-4.79
1.25,2.76
4.23,7.24
1.58,-2.13
-9.84,5.65
-0.41,-1.29
3.46,-0.75
1.19,14.57
-6.82,1.27
4.36,7.32
1.04,1.28
-1.94383,-17.17199
-9.51,-4.71
-12.94,6.62
1.62869,6.24816
1.2619,-6.16469
4.35,-2.89
-1.19,1.87
0.38761,-6.20261
-6.44,-1.41
-8.31036,6.46837
2.8,-6.6
1.7,8.43
3.08188,-7.5968
-3.03,1.51
0.97054,-11.11756
10.35264,6.52937
5.65,2.69
-0.36,2.11
4.12,4.94
-0.24,1.65
0.75,6.87
0.92,31.02
-3.45212,1.7017
2.32982,-1.50466
0,0
-7.2,-9.14
7.4,-7.79
1.22,-2.67
-0.37,-1.48
1.6,-1.54
19.2,-6.93
-15.78,8.05
-6.77,-3.7
-4.98,-1.53
-3.18,-6.48
3.75,0.39
8.35,5.1
-0.36,-10.53
-2.19,0.88
0.19415,3.64041
-19.55,-0.75
2.6,-14.57
-9.66019,-4.9017
2.11,-2.21
-1.26,1.12
-2.10425,-30.94224
0.39,-2.44
2.25,-3.17
12.43,-1.41
3.91,8.29
-0.07,2.18
-1.64606,21.92008
1.28618,5.80058
-2,-0.93
6.11,1.79
3.08,-3.52
3.17378,2.97995
5.35,6.22
-0.84,-0.7
-4.66,-3.15
-20.64,28.78
6.46,5.73
-0.29123,0.72807
5.02,-2.69
-1.02,1.5
1.71939,15.77886
3.4,-0.88
10.52,4.58
9.9,-0.36
-15.95,-2.06
6.95,-0.22
-3.59,-1.93
-0.02427,-0.75233
1.14,0.85
-6.76,-3.16
-3.73107,1.88969
3.95593,0.26695
9.02,-1.68
-1.49951,-0.38697
7.30561,0.89786
4.47,3.7
5.88321,-4.9106
-1.91718,4.58695
-0.50877,2.6408
7.32,2.11
-8.03377,3.08184
10.67,12.67
-3.77757,-17.20999
-5.44,2.63
-6.58,-8.86
8.33,-6.54
-0.32,0.02
6.41,2.09
-10.6,11.72
-0.34,-4.72
-3.56,5.47
-2.71815,-0.3883
3.5433,-2.32978
9.02915,3.20308
-4.67586,-4.72432
-2.76,0
-4.54,4.88
-0.66,6.99
-14.35,9.24
3.33,-0.07
-9.29607,4.44067
-1.77149,6.91717
2.37,-0.3
2.81,1.34
2.74,1.04
-2.47112,4.60331
2.22,-5.12
0.33,-1.74
1.43,7.42
7.74,2.09
2.75,13.28
-1.94152,0.3883
1.11443,-3.92492
-7.2,10.37
-0.39,-0.15
-1.38,-0.22
-10.32,-6.28
-3.77,-11.5
1.74,-0.64
-3.62143,6.08453
-0.63,-2.72
7.43,-5.19
-2.4,-0.27
1.57,1.78
-2.5,-2.31
4.6,1.19
7.75344,2.90701
-1.75,12.21
-6.79,-7.18
-7.81534,2.32958
4.19859,2.69379
0.5,3.11
-35.85,-1.38
0.3883,-2.32983
1.47292,-10.26594
2.09,1.6
1.96,10.69
3.54,4.46
2.57,-6.7
3.14,-4.5
-3.38,-6.39
1.67166,3.17381
10.36,2.58
4.47,-4.33
-10.82552,5.77513
-4.71,-3
-1.41,-3.15
-10.93,1.97
-4.53,-3.99
-9.81787,13.49764
-3.51,2.88
-3.58566,-3.14953
-2.73,-5.16
-0.29073,0.33918
10.68,5.82
4.08,8.64
-2.82,-3.36
6.55003,-16.21793
-9.35204,-8.28545
1.26,3.83
2.33276,-10.16076
-0.06,-0.61
-1.14,6.14
-3.93,0.32
1.86,-2.58
-4.07712,4.85383
-5.71,-0.14
0.49,-5.41
-1.11,1.22
0.17,1.72
-0.87,-5.48
8.98651,-13.93349
34.42,-20.93
-1.19,-4.83
5.37,-0.41
-3.95593,-0.84939
1.25977,4.84564
-0.63,5.24
15.80489,-6.38034
-0.85,-1.31
-7.01359,-8.27177
-4.86,1.94
-0.7258,-15.15749
31.95,9.66
5.92,-9.03
-0.7,-2.75
3.81,1.85
-0.89,1.23
-8.50448,5.06308
4.84565,-0.9206
-7.12,3.22
13.23,7.21
-0.53,11.47
-6.22,-0.63
-8.1,-24.73
-10.27007,15.21814
-2.28126,2.91228
5.39,9.37
-28.39,-1.07
1.8,3.26
-2.67401,-5.78613
27.06,35.61
17.45,-3.2
-1.56,-0.49
1.47723,15.68184
0.44,0.97
-8.4,29.53
9.43,0.73
-14.66,-13.3
-0.74,-0.87
-3.27,-2.25
-3.28,7.65
-2.04,5.88
-10.39,11.46
1.82,0.22
-6.26,-11.36
-0.24268,-4.36854
-0.77,-1.13
-4.83,-1.33
4.7,5.71774
-10.00674,7.14642
-0.39,2.24
0.84,-1.42
-0.79,0.64
2.37837,-0.48537
-0.38828,5.5336
2.65,0.67
-3.32,6.37
-0.61,-4.35
0.02422,7.87473
6.86865,0.6552
-2.63,4.08
-3.31,-5.59
2.5,-5.42
-8.06801,-6.51688
1.14,11.72
-0.53,1.89
1.41,8.3
-0.29,-2.09
-12.3,-3.87
0.51,25.38
-17.43,11.31
-1.79,3.04
3.94108,0.55607
2.41,-0.32
12.98962,-2.0345
6.20253,2.7133
-1.22,-14.86
-4.18,4.42
4.04,0
2.19,6.13
39.16,18.11
6.1,-1.09
7.4871,-9.62752
-7.46,0.3
-3.21,-11.64
-0.48,-0.7
2.93,-1.59
-5.03,-10.19
-3.99,4.52
2.57,-4.13
-2.96,-0.44
-11.67,-16.77
2.63,-10.65
1.75,7.49
-5.17,0.24
-8.4,4.46
-1.73,-9.13
1.21,1.7
-12.55584,-0.94298
2.48,-8.4
3.07,-12.67
5.98029,6.36936
0.89,2.7
2.66,-8.37
3.46,1.87
7.49,3.11
0.19382,-0.62991
-6.82,5.11
0.39,0.84
6.33,3.13
12.24,6.05
7.62,2.72
1.87,-1.97
0.05,1.85
-11.55,-1.58
15.93779,19.67719
-3.27049,-6.56597
1,-1.33
5.43,5.23
-0.39,-2.11
-5.96,-3.09
6.63722,1.38559
-6.04,0.32
1.31,-2.67
5.46,9.93
-1.62,0.15
0.94,0.76
1.6,-13.81
-0.78,14.13
3.46,-4.37
-1.55,-0.47
-3.29,3.43
-4.33,0.83
-2.09,0.15
-2.38,2.13
-1.99,-5.2
2.08,-2.37
-5.84,7.89
-4.49,0.56
-10.63,8.44
6.82831,18.95627
11.69799,-10.82353
3.51227,-11.07404
0.07268,-4.19145
-1.16291,0.04845
-4.52,8.44
-10.06242,5.85223
-2.29,0.63
15.66,-8.76
2.23,-13.06
1.92018,-10.1392
-12.69206,-13.61541
-2.87,4.33
-7.52,-2.09
-1.55321,1.21344
3.12535,-1.91393
1.48526,8.69471
7.14,-0.44
2.01,-3.95
-0.49,-1.36
6.27508,4.48189
1.94151,1.79589
-1.7,-10.42
5.72,5.77
-12.62807,4.2556
-5.14,-7.57
15.88,2.88
1.63,1.33
-1.09,-1.28
-2.5434,-10.44386
-11.05,-5.49
9.16,0.63
6.43,2.84
-2.79,0.07
-13.25253,12.91293
-0.66,-0.7
1.74,0.94
19.26,5.21
12.28273,-5.24092
3.57,-5.96
-13.76517,-4.79558
6.16,1.63
26.67,-13
-2.4,0.31
3.05784,3.9316
-0.70258,-2.78617
1.96,-0.82
5.92,-5.29
-5.86,4.07
-0.88,-6.77
-13.81291,-5.50746
-0.54,2.39
2.97,-0.57
3.07,0.44
-2.8,-0.05
5.95,6.33
2.47968,1.26413
-2.16,-4.94
-5.57214,-6.68689
0.46,2.84
6.14,-6.82
6.11,3.1
-0.46,-4.25
5.16054,-3.51287
-2.35811,-2.01775
-6.27,-9.04
-2.99906,1.20927
-2.33,7.52
8.79545,-4.04552
-6.75,2.91
0.09724,-4.37601
0.14536,-0.67836
0.06,-0.77
0.79802,-8.63541
-4.59,1.58
4.25633,7.93352
1.16,6.07
-0.67952,2.18421
0.78,1.87
-4.43333,7.24438
1.26,-3.83
5.35,-4.38
5.12,9.93
-1.55,-1.6
6.79512,-7.71768
1.49,1.29
4.85,-0.39
0.36,-0.9
-1.05,-2.31
1.74421,-7.31729
12.50374,-6.73386
-6.38,5.85
4.43,-1.22
7.75,9.41
-6.10561,2.5195
0.07,0.47
-3.24,2.03
-8.05,2.07
-2.8,-2.63
31.83,-18.94
-1.09,-13.25
-2.51966,0.6299
5.76,6.39
-0.39,0.55
1.07,-0.58
7.61,3.57
-1.9,1.17
-0.99,8.07
0.19382,-1.69592
-3.71,5.76
-7.60815,0.24225
2.22,-2.12
8.36906,-3.72422
-11.9,-10.36
-1.89,2.33
-5.29084,-1.69874
3.68895,0.14561
-11.26,-0.9
3.17,-4.43
-3.98,12.09
4.64,-0.41
0.09708,-1.31052
-20.7,-6.09
1.85,-6.08
-1.31,-5.15
-0.57,1.81
2.14,1.12
0,0
-2.34,-1.41
4.18371,-8.48998
-1.1,-8.26
-17.76131,-15.13973
4.02052,-13.61983
-8.67,-10.71
-3.25,-1.94
-5.69,-1.94
-0.84,-0.5
5.46,18.43
-4.53,6.72
5.98,-2.74
-8.81072,2.35378
-0.22,-3.32
30.29,35.12
10.43788,-18.15334
-4.47,-2.82
-8.43,-3.68
3.93166,0.92219
-9.88,4.73
-18.05,-0.63
-6.31,-4.61
-3.22766,-5.21796
1.86521,9.61975
5.47,12.5
8.14111,-3.82756
-5.07,11.34
-1.87,-3.08
-7.94,-1.12
5.46,0.8
-1.24,10.92
-3.2,-10.58
2.28,-2.22
-3.13,1.6
-0.92,9.39
-4.91802,-6.17811
0.56,-3.08
-2.6,-5.62
-3.72,-2
1.65,-1.44
12.33,7.32
-0.75,2.52
-8.79,-1.31
0.43,0.46
0.77526,3.39188
-2.91,-20.57
25.73,-2.69
1.21,-0.04
9.135,1.57455
-15.05082,-3.75381
-4.74054,1.88642
2.45,5.35
-2.16363,-1.28844
1.03,1.22
3.10623,6.55298
-3.97,0.17
-1.18917,2.15994
23.14,-24.16
-4.22,-2.56
-4.5,6.73
-1.89298,-0.58245
-4.97,0.93
3.48,-3.03
-9.16,-2.24
-3.06,0.44
11.43,4.13
-0.61,-3.68
-2.66,8.63
-6.65,-9.22
-1.2,-1.74
-3.85,-0.94
-9.92768,0.94632
6.72,-8.37
2.06,10.9
8.27,-3.89
-0.68,7.82
-0.7,-0.85
9.51448,-5.09587
-6.5,2.04
-3.69,1.94
3.77227,-10.83715
0.32,-6.02
-4.11112,-8.80452
-0.89791,-4.78115
-13.18,-1.87
1.06,1.23
-3,4.75
-5.65,0.29
1.26198,1.69882
10.45,7.2
-0.42,0.48
-6.02,-11.21
7.65,-4.44
3.87,-1.19
-0.24269,-1.16491
1.34,2.6
-0.19,1.02
-8.1651,-5.59615
-1.57469,5.69371
-7.26,0.85
7.70407,-8.62514
-2.5,0.38
3.99,1.74
-0.12,-25.02
-4.5,-5.29
-2.28,0.24
-11.53,-1.41
-0.61,-3.09
-5.2,-4.76
-7.37787,6.601
7.16913,14.83154
-2.92,2.38
-6.48963,12.23044
-11.72,13.52
-11.34,4.29
-3.68214,-8.72279
0.11,-0.86
4.04605,-1.91391
1.36,1.74
-3.00935,-2.7181
1.29,-0.55
1.87,0.57
-0.84,-0.45
-0.15,-7.43
-9.13461,-5.11143
1.57185,8.92572
6.65003,3.64013
5.65,-15.32
-5.36,-5.8
-2.8536,-8.22399
-2.04,1.29
5.63068,0.77656
2.67,-2.04
-12.28211,-7.47355
0.1,0.82
1.84,-8.01
-5.71791,-2.32571
-9.18,-2.01
-1.78,-2.9
-1.65,0.37
1.83,-3.72
3.83,-5.82
2.01,-1.97
1.36,-1.64
-1.59,-1.89
1.8,-1.21
-9.07,18.84
4.13,-5.01
7.45088,-5.46024
4.07729,0.04854
9.76,-11.08
-3.14943,5.52402
-7.30561,-0.60666
1.85,-3.99
-8.52,7.4
5.76533,-10.37064
-0.88,1.26
-1.92,-2.51
-0.02,0.02
2.58,-4.68
11.57,-2.7
-0.19379,8.96537
1.53,-5.03
-6.11,-0.24
5.89741,5.21773
7.74164,-8.2758
7.77614,-10.92765
1.97,-0.9
-18.86,-11.13
2.23,-0.45
3.11142,8.07183
4.88,-7.65
0.89633,7.00228
5.16,-4.29
-4.46,-3.4
-0.63,3.2
4.05,-0.46
-8.85933,-1.52873
-9.18121,-11.8968
-2.67,1.07
-4.25,-5.51
1.87,6.1
-5.97047,-2.087
-4.23,-4.13
-5.68,-10.44
2.22,8.32
9.40953,-1.72577
-8.64847,10.87889
3.65836,-2.49538
-2.67,5.44
5.56951,-17.64625
9.41,-13.3
5.1,-2.37
-2.02,-3.04
4.26411,-1.84122
-2.04,0.07
-1.31,-7.22
5.88714,6.56569
-2.12,-1.66
-8.73783,-3.00898
8.33,-1.63
-9.12,-3.09
-2.84,1.39
-0.59,-0.97
-4.51391,-5.63049
4.3,1.67
-3.65,-2.34
-0.3,-0.3
1.31,-1.75
-14.71,-11.89
2.47459,14.03215
15.45,37.94
-1.02,-6.86
9.7164,-4.62681
5.29683,-3.11985
-0.75361,-2.79573
10.91,-10.71
7.71829,1.35892
-1.91725,0.99502
9.09,-1.41
-9.39274,6.81904
-8.91659,4.40889
-1.62044,1.8623
-10.73,-1.07
-7.33,-4.75
5.57244,-3.73089
-11.63092,6.83102
2.24,3.45
-1.16,0.42
1.8,2.33
-6.81,2.67
5.92,-5.97
1.53,-1.19
-0.46111,-0.80087
-11.82,-8.18
6.89,1.21
2.16,-5.12
-4.89,-1.05
-5.11,0.49
3.59,-0.97
-4.22,-1.99
10.26,5.03
6.15,-1.63
-0.02,4.39
2.25,4.09
-0.62,-0.35
7.11126,-3.42167
-14.62,0.73
3.11997,2.24925
2.71,-7.85
4.66,1.6
0.80087,0.55818
-6.89,4.22
9.76,-2.91
-0.1,-8.91
-3.9,2.2
9.92,-13.81
2.77,-19.36
7.2896,-16.45669
-6.36,-3.11
1.81,-2.3
-5.32388,6.15062
-1.42,-1.22
-0.9967,-3.5737
3.57198,16.51436
3.79,-0.88
-4.94,-12.5
5.22368,-8.51403
-1.12,-6.97
-3.22,1.48
3.12,0.85
2.11,9.1
-0.31,0.72
3.47,-0.02
0.29022,4.06331
1.46,-0.73
5.28,1.05
3.81,10.66
-6.73,6.88
0,3.49
-5.45,2.23
-0.03,-0.15
0.3876,7.31733
10.58,7.33
10.36,-1.22
-0.56,-0.47
14.39557,5.37676
-0.93,0.58
-1.84442,2.37836
-3.85,3.5
-0.56,1.19
16.46,-12.03
-2.7,-1.24
3.08,-6.38
4.15,3.62
-4.09401,-8.50461
-2.38243,0.97241
-1.7107,-3.59018
1.41,2.73
-0.02,-0.03
-4.82968,1.38327
-0.09724,2.13933
-6.09,3.31
-10.6561,-2.01392
3.71,2.18
0.8947,32.9887
4.02,-4.07
13.22877,2.72195
4.42,-0.83
-5.37741,-11.77675
2,-5.16
-1.31052,0.82514
6.83,-8.96
1.43,-2.02
1.55,-0.41
7.16,-6.33
-0.92,-0.88
-1.86,0.77
6.55,-4.9
6.25,9.5
-7,-11.14
-0.39,5.54
0.19,-1.36
-2.82,3.95
2.14,4.81
0.13,-0.82
4,1.39
0.43,-0.33
-1,5.28
-1.78,-5.04
-16.8,-8.31
-3.9,-10.91
6.55,2.62
-2.89,-1.7
3.49479,0.58244
-2.17,9.52
-0.09707,6.06761
1.07,1.61
-7.67,2.04
-2.62,6.8
-3.31,1.02
4.67,22.75
14.69,-4.88
4.64,0.85
3.39771,0.67951
2.5,-19.58
5.39,-10.44
-1.43,-0.4
1.32,2.49
0.5,-1.2
-3.91798,5.36934
1.75,6.77
17.77,-9.71
-3.59098,-11.79731
-6.85,-4.32
1.63,-0.46
-6.22,-2.87
3.78,6.71
-2.14,-4.76
-43.04,12.05
7.39,9.43
0.46,-0.15
0.43,-0.88
7.23,-8.3
-0.68,9.76
1.63,-4.45
1.22,-2.33
9.27972,6.71047
-1.56,11.82
-2.92,-0.74
-3.91,-2.69
-2.41,0.08
4.47,-3.15
-3.37,3.08
-2.39846,-3.80374
-5.23307,-5.47539
8.71133,-12.35453
5.45,2.29
0.55723,-0.94486
0.54,-4.24
3.85,2.19
7.74,4.73
0.15,-3.48
-12.86583,10.73172
-6.7,-6.75
-2.16,-0.12
-7.92274,-5.74156
-7.74,-9.64
-0.39,-4.96
-7.63,-0.02
8.99,-40.98
-2.55,-6.69
6.88,12.33
-1.64443,-8.36923
-0.99323,-7.14768
3.73102,3.3918
4.48,0.41
-9.31,-1.09
-0.38759,-8.5291
0.92,0.21
-1.38096,-0.99332
-4.5,-2.11
-5.53849,-5.68364
-6.47,2.98
2.17,1.54
-12.2,-10.4
3.47,-1.19
-18.88407,-5.30269
1.65,0.62
-1.6,0.9
5.82,3.54
2.92,11.67
-2.41,-4.21
-0.78,0.58
1.52588,-12.77143
1.82326,-2.79571
-6.02,6.65
-2.93,-0.52
-5.33,1.04
-5.75069,-11.57832
-6,-5.42
5.664,7.94992
3.98,-5.19
-8.11,4.85
-2.19,-6.32
-8.67,1.38
-11.87,-0.99
-0.8,1.87
1.12,4.49
1.17,0.08
-0.52,-0.74
1.94,0.59
-19.77,3.59
-11.81,7.18
-3.17,1.14
-19.6956,-0.84883
-5.62098,2.51952
-10.58,-14.42
-0.46,1.97
10.02939,6.62001
-1.76,-0.79
-1.04,0.71
-26.48,1.8
2.13562,-3.93163
4.52254,6.50619
3.65,-6.9
1.26,-0.07
-16.71,-2.07
9.97,7.73
3.14348,11.22445
9.9,-5.68
-2.37,-1.94
9.97,14.3
0.37,-0.6
5.60629,-3.51886
6.66,1.87
0.8,-4.58
-1.24,-7.33
-5,6.99
-6.72243,-6.9652
8.41238,-2.04183
1.57,-4.06
2.09,-2.43
10.43762,0.19411
-8.82,-5.89
-1.77,1.83
1.0921,0.7038
-1.97,2.18
-0.52,0.65
-8.35,-0.29
2.81025,-5.52404
18.85,4.88
1.31,-8.06
2.76,-0.07
8.94,22.87
1.3,-0.68
-8.18,-10.7
-7.49961,4.00407
1.46,0.83
-7.4,-0.34
-3.05,1.05
-0.15,20.23
1.09,-0.51
-15.65456,3.60218
-0.02,12.3
4.36,1.97
4.13561,-5.92567
3.76,-8.96
-4.7,-3.1
0.18,-0.02
32.24,-0.87
-5.22,-7.16
-5.08,-9.12
-2.94696,-1.20774
0.29,-12.42
2.85,2.23
-2.03504,4.40948
0.49,-0.99
2.66,-2.67
-6.53,7.31
-0.51,-5.81
-1.99,-1.8
4.25,-8.13
-10.53,-5.01
-1.19,-0.73
-2.9,7.33
2.31,6.64
-0.62,1.98
1.97,9.26
3.56757,2.25697
5.52392,4.50619
9.135,-1.5261
5.78,4.42
0.60672,-1.57748
2.04,6.71
3.52,0.22
5.48,-6.65
-9.56,-5.13
-6.19187,2.66027
-1.96,-2.78
2.56811,1.35672
-7.9,7.12
3.01,-1.04
0.19,-0.02
26.46,-25.53
-6.26168,-3.25186
0.88,-4.65
-12.63,-5.45
-6.72,5.12
-6.97,2.6
-1.91396,0.8964
-0.27,-0.41
0.27,8.84
-3.28,2.99
27.12,-1.26
2.26,-0.64
-0.56,-8.62
8.75,-9.72
2.25,-0.35
-3.43,-13.93
2.28,-10.1
-1.34,-2.8
-0.48,-2.35
-0.29,8.69
-2.28,-0.04
-1.59,-1.33
-6.77,-6.53
2.55,4.15
6.56,4.33
2.66502,1.45362
